gt_y,gt_z,id,x,y,z,speed_x,speed_y,speed_z
1.2,1.2,8,2.06608510017395,-0.05588840693235397,1.1679171323776245,-0.14541083574295044,-0.025954384356737137,0.007162792608141899
1.2,1.2,8,2.005572557449341,-0.043719980865716934,1.1589174270629883,-0.2675539553165436,-0.020822109654545784,-0.028553415089845657
1.2,1.2,8,1.959476351737976,-0.05463560298085213,1.1771067380905151,-0.3287019729614258,-0.034720368683338165,-0.020568469539284706
1.2,1.2,8,1.912173867225647,-0.06629633903503418,1.212829351425171,-0.3860172629356384,-0.04804530367255211,0.004701403900980949
1.2,1.2,8,1.8581310510635376,-0.08896436542272568,1.242608904838562,-0.43844306468963623,-0.07148954272270203,0.02864309959113598
1.2,1.2,8,1.7881526947021484,-0.07545410096645355,1.3129959106445312,-0.4968489110469818,-0.0552242249250412,0.1069912314414978
1.2,1.2,8,1.759279489517212,-0.09588854014873505,1.2833900451660156,-0.5074570178985596,-0.07425259798765182,0.05773114413022995
1.2,1.2,8,1.7054963111877441,-0.16373921930789948,1.2946327924728394,-0.5390163660049438,-0.14854101836681366,0.06760673224925995
1.2,1.2,8,1.6466655731201172,-0.21346035599708557,1.3235657215118408,-0.579479992389679,-0.20072370767593384,0.09520195424556732
1.2,1.2,8,1.5703827142715454,-0.2402055710554123,1.3467261791229248,-0.6263782382011414,-0.22154109179973602,0.1224215179681778
1.2,1.2,8,1.4959617853164673,-0.24389056861400604,1.3644078969955444,-0.6732720732688904,-0.20684783160686493,0.12833820283412933
1.2,1.2,8,1.4200111627578735,-0.22515925765037537,1.3575935363769531,-0.7156891226768494,-0.1546286642551422,0.08253121376037598
1.2,1.2,8,1.3282321691513062,-0.2262682020664215,1.3767629861831665,-0.7598519921302795,-0.14682637155056,0.1272144317626953
1.2,1.2,8,1.2581870555877686,-0.23074178397655487,1.3634511232376099,-0.7579089403152466,-0.14565473794937134,0.13536688685417175
1.2,1.2,8,1.1617740392684937,-0.23026518523693085,1.3857754468917847,-0.8044054508209229,-0.13307331502437592,0.17454642057418823
1.2,1.2,8,1.0607211589813232,-0.2266969531774521,1.3949962854385376,-0.8474965691566467,-0.11167638003826141,0.17695240676403046
1.2,1.2,8,0.9464073777198792,-0.18302077054977417,1.417745590209961,-0.9074552655220032,-0.02954927831888199,0.1885029375553131
1.2,1.2,8,0.8496411442756653,-0.18555313348770142,1.411801815032959,-0.9262552261352539,-0.02862749621272087,0.18087273836135864
1.2,1.2,8,0.7622625231742859,-0.1783292591571808,1.4051474332809448,-0.9291374683380127,-0.013570894487202168,0.1743677705526352
1.2,1.2,8,0.6738777756690979,-0.15940244495868683,1.4026366472244263,-0.9338422417640686,0.01954725570976734,0.1634192168712616
1.2,1.2,8,0.583611786365509,-0.14938399195671082,1.3921459913253784,-0.9350244402885437,0.035393450409173965,0.1419529914855957
1.2,1.2,8,0.49286869168281555,-0.1391574591398239,1.383528232574463,-0.9385335445404053,0.05034366250038147,0.11942894756793976
1.2,1.2,8,0.4061788022518158,-0.09240469336509705,1.371070146560669,-0.9305102825164795,0.11881649494171143,0.09411386400461197
1.2,1.2,8,0.29351016879081726,-0.07862798124551773,1.3838127851486206,-0.9814328551292419,0.13341033458709717,0.12614792585372925
1.2,1.2,8,0.18834549188613892,-0.05650843307375908,1.400559902191162,-1.016929268836975,0.1579502522945404,0.13800391554832458
1.2,1.2,8,0.08536648005247116,-0.040077656507492065,1.414555549621582,-0.5213254690170288,0.08533261716365814,0.07095450162887573
1.2,1.2,8,0.08740903437137604,-0.0429624579846859,1.411757230758667,-0.5165473222732544,0.08081183582544327,0.0646258145570755
1.2,1.2,8,0.035775527358055115,-0.03489712253212929,1.418182373046875,-0.25806137919425964,0.04024742543697357,0.03193839639425278
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
0,1.2,0,-0.15213075280189514,2.1596035957336426,1.306774616241455,0.0,0.0,0.0
